commodity_code,month,volatility_12w,import_hhi,import_yoy,import_cagr3,production_hhi,spread_pct,geopolitical_risk,geo_macro,ref_price,y
CU,2025-10-01,0.014271778009584814,944.8436447015202,-0.030670908780947914,-0.051869758023664336,1215.7255865514353,-0.21388847887995624,1.055,10.96,10760.724999999999,7.8920695458391625
CU,2025-11-01,0.017118785745958907,944.8436447015202,-0.030670908780947914,-0.051869758023664336,1215.7255865514353,-0.1256821304620655,1.52,13.110000000000007,10814.275000000001,7.769396222691585
CU,2025-12-01,0.020111416085045814,944.8436447015204,-0.030670908780947914,-0.051869758023664336,1215.7255865514353,0.25280163949103385,1.895,13.48,11854.132,2.8073662479175767
CU,2026-01-01,0.020780854627428645,810.8138207313204,0.14760129027140412,-0.02025434027951889,1205.9979195283056,0.12849990157883134,2.435,21.76750000000002,13098.45,0.3571258691294164
CU,2026-02-01,0.023953676464548143,810.8138207313204,0.14760129027140412,-0.02025434027951889,1205.9979195283056,-0.6266178797822504,1.12,19.355000000000008,13049.45,1.1486403568953976
CU,2026-03-01,0.026717957099347343,810.8138207313204,0.14760129027140412,-0.02025434027951889,1205.9979195283056,-0.6822767996679879,0.42000000000000004,25.380000000000038,12548.210000000001,2.1345128423796433
CU,2026-04-01,0.02670615201354965,810.8138207313204,0.14760129027140412,-0.02025434027951889,1205.9979195283056,-0.5977642090312593,0.6499999999999999,27.972500000000018,13016.8125,1.4882555575404328
CU,2026-05-01,0.027073116073515265,810.8138207313204,0.14760129027140412,-0.02025434027951889,1205.9979195283056,-0.4168079271161258,2.083,31.96250000000003,13585.189999999999,1.042701415770693
CU,2026-06-01,0.024472238201447404,810.8138207313204,0.14760129027140412,-0.02025434027951889,1205.9979195283056,-0.10963132640368004,3.4099999999999997,48.955000000000005,13750.333333333334,1.042701415770693
LI,2020-01-01,0.01428759360075011,4308.946346693974,0.22261934577104459,0.47504607493926976,,,0.3499999999999999,13.894999999999998,7.843333333333334,72.95156107813244
LI,2020-02-01,0.014340997266887411,4308.946346693974,0.22261934577104459,0.47504607493926976,,,0.35,9.624999999999995,7.8025,73.12159590075073
LI,2020-03-01,0.009016506014906202,4308.946346693974,0.22261934577104459,0.47504607493926976,,,0.35,8.452499999999999,7.736,73.175285555753
LI,2020-04-01,0.00650169180686214,4308.946346693974,0.22261934577104459,0.47504607493926976,,,0.35,17.8025,7.4825,73.44391278608742
LI,2020-05-01,0.008194013914678062,4308.946346693974,0.22261934577104459,0.47504607493926976,,,0.35,8.572499999999998,7.289999999999999,73.73742676337889
LI,2020-06-01,0.011487130755983276,4308.946346693974,0.22261934577104459,0.47504607493926976,,,0.35,13.579999999999995,6.828,74.02038367735025
LI,2020-07-01,0.011702227810379303,4308.946346693974,0.22261934577104459,0.47504607493926976,,,0.35,9.695,6.59,73.55634841117785
LI,2020-08-01,0.010544054427988125,4308.946346693974,0.22261934577104459,0.47504607493926976,,,0.35,7.455,6.39,73.26962310827311
LI,2020-09-01,0.007020098492785293,4308.946346693974,0.22261934577104459,0.47504607493926976,,,0.35,8.37,6.25,73.52775661410683
LI,2020-10-01,0.008045323420737759,4308.946346693974,0.22261934577104459,0.47504607493926976,,,0.3499999999999999,11.985000000000005,6.226666666666667,73.32040695754208
LI,2020-11-01,0.008181532255244896,4308.946346693974,0.22261934577104459,0.47504607493926976,,,0.35,8.875000000000002,6.318,72.27470738367964
LI,2020-12-01,0.006912395591835001,4308.946346693974,0.22261934577104459,0.47504607493926976,,,0.35,11.695000000000002,6.425000000000001,70.38107332566095
LI,2021-01-01,0.010916053015404546,4294.056799717045,-0.12697024898335707,0.2360640787816084,,,0.35,14.859999999999989,6.78,67.62001809090519
LI,2021-02-01,0.02075350037500425,4294.056799717045,-0.12697024898335707,0.2360640787816084,,,0.35,12.915000000000006,7.455,64.35611969673504
